,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Player Link,Player ID
252,253,Emil Krafth,se SWE,DF,Newcastle Utd,25,1994,16,14,1288,14.3,1,0,1,1,0,0,4,0,0.3,0.3,0.4,0.7,12,28,25,0.07,0.00,0.07,0.07,0.07,0.02,0.03,0.05,0.02,0.05,Matches,https://fbref.com/en/players/77cf6852/Emil-Krafth,77cf6852
253,254,Filip Krovinović,hr CRO,MF,West Brom,24,1995,11,5,546,6.1,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,15,41,21,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches,https://fbref.com/en/players/c2dfedeb/Filip-Krovinovic,c2dfedeb
254,255,Alexandre Lacazette,fr FRA,FW,Arsenal,29,1991,31,22,1923,21.4,13,2,15,10,3,3,3,0,11.7,9.3,2.2,11.5,15,55,112,0.61,0.09,0.70,0.47,0.56,0.55,0.10,0.65,0.43,0.54,Matches,https://fbref.com/en/players/9dbb75ca/Alexandre-Lacazette,9dbb75ca
255,256,Adam Lallana,eng ENG,"MF,FW",Brighton,32,1988,30,16,1596,17.7,1,1,2,1,0,0,0,0,1.6,1.6,2.6,4.2,33,109,77,0.06,0.06,0.11,0.06,0.11,0.09,0.14,0.23,0.09,0.23,Matches,https://fbref.com/en/players/99813635/Adam-Lallana,99813635
256,257,Érik Lamela,ar ARG,"FW,MF",Tottenham,28,1992,23,5,717,8.0,1,0,1,1,0,0,6,1,1.1,1.1,1.0,2.1,28,36,49,0.13,0.00,0.13,0.13,0.13,0.14,0.12,0.26,0.14,0.26,Matches,https://fbref.com/en/players/abe66106/Erik-Lamela,abe66106
257,258,Tariq Lamptey,gh GHA,"DF,MF",Brighton,19,2000,11,11,886,9.8,1,1,2,1,0,0,4,1,0.7,0.7,0.8,1.5,40,26,76,0.10,0.10,0.20,0.10,0.20,0.07,0.08,0.15,0.07,0.15,Matches,https://fbref.com/en/players/f4e433d4/Tariq-Lamptey,f4e433d4
258,259,Manuel Lanzini,ar ARG,"MF,FW",West Ham,27,1993,17,5,566,6.3,1,1,2,1,0,0,1,0,1.0,1.0,0.9,1.8,7,28,20,0.16,0.16,0.32,0.16,0.32,0.15,0.14,0.29,0.15,0.29,Matches,https://fbref.com/en/players/26f6dca8/Manuel-Lanzini,26f6dca8
259,260,Aymeric Laporte,es ESP,DF,Manchester City,26,1994,16,14,1344,14.9,0,0,0,0,0,0,1,0,0.8,0.8,0.4,1.1,28,99,1,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches,https://fbref.com/en/players/119b9a8e/Aymeric-Laporte,119b9a8e
260,261,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,26,1993,19,19,1625,18.1,2,0,2,2,0,0,4,0,1.3,1.3,0.1,1.4,4,22,2,0.11,0.00,0.11,0.11,0.11,0.07,0.01,0.08,0.07,0.08,Matches,https://fbref.com/en/players/450ab6fc/Jamaal-Lascelles,450ab6fc
261,262,Maxime Le Marchand,fr FRA,DF,Fulham,30,1989,2,1,123,1.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,https://fbref.com/en/players/321a71a7/Maxime-Le-Marchand,321a71a7
262,263,Mario Lemina,ga GAB,MF,Fulham,26,1993,28,19,1703,18.9,1,0,1,1,0,0,5,0,0.7,0.7,0.8,1.5,19,78,15,0.05,0.00,0.05,0.05,0.05,0.04,0.04,0.08,0.04,0.08,Matches,https://fbref.com/en/players/2b471f99/Mario-Lemina,2b471f99
263,264,Bernd Leno,de GER,GK,Arsenal,28,1992,35,35,3131,34.8,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/2628fd2b/Bernd-Leno,2628fd2b
264,265,Khanya Leshabela,za RSA,MF,Leicester City,20,1999,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/383e68b1/Khanya-Leshabela,383e68b1
265,266,Jamal Lewis,nir NIR,DF,Newcastle Utd,22,1998,24,20,1837,20.4,0,1,1,0,0,0,4,0,0.1,0.1,1.0,1.1,27,41,56,0.00,0.05,0.05,0.00,0.05,0.01,0.05,0.06,0.01,0.06,Matches,https://fbref.com/en/players/efb9215a/Jamal-Lewis,efb9215a
266,267,Victor Lindelöf,se SWE,DF,Manchester Utd,26,1994,29,29,2585,28.7,1,1,2,1,0,0,0,0,0.6,0.6,0.3,0.9,18,92,2,0.03,0.03,0.07,0.03,0.07,0.02,0.01,0.03,0.02,0.03,Matches,https://fbref.com/en/players/f5deef4c/Victor-Lindelof,f5deef4c
267,268,Jesse Lingard,eng ENG,"MF,FW",West Ham,27,1992,16,16,1421,15.8,9,4,13,8,1,2,3,0,4.5,2.8,2.1,5.0,59,75,84,0.57,0.25,0.82,0.51,0.76,0.29,0.13,0.42,0.18,0.31,Matches,https://fbref.com/en/players/810e3c74/Jesse-Lingard,810e3c74
268,269,Jake Livermore,eng ENG,MF,West Brom,30,1989,18,15,1242,13.8,0,0,0,0,0,0,2,1,0.3,0.3,0.2,0.5,0,26,6,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04,Matches,https://fbref.com/en/players/b98570d1/Jake-Livermore,b98570d1
269,270,Diego Llorente,es ESP,DF,Leeds United,26,1993,15,14,1204,13.4,1,0,1,1,0,0,1,0,0.8,0.8,0.5,1.3,7,26,1,0.07,0.00,0.07,0.07,0.07,0.06,0.04,0.10,0.06,0.10,Matches,https://fbref.com/en/players/bba30585/Diego-Llorente,bba30585
270,271,Hugo Lloris,fr FRA,GK,Tottenham,33,1986,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/8f62b6ee/Hugo-Lloris,8f62b6ee
271,272,Giovani Lo Celso,ar ARG,MF,Tottenham,24,1996,18,11,945,10.5,1,1,2,1,0,0,5,0,1.4,1.4,1.0,2.4,21,71,34,0.10,0.10,0.19,0.10,0.19,0.14,0.09,0.23,0.14,0.23,Matches,https://fbref.com/en/players/d7553721/Giovani-Lo-Celso,d7553721
272,273,Ruben Loftus-Cheek,eng ENG,FW,Chelsea,24,1996,1,1,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/e97fd090/Ruben-Loftus-Cheek,e97fd090
273,274,Ruben Loftus-Cheek,eng ENG,"MF,FW",Fulham,24,1996,30,21,1909,21.2,1,0,1,1,0,0,3,0,3.4,3.4,1.2,4.6,57,82,97,0.05,0.00,0.05,0.05,0.05,0.16,0.06,0.22,0.16,0.22,Matches,https://fbref.com/en/players/e97fd090/Ruben-Loftus-Cheek,e97fd090
274,275,Kevin Long,ie IRL,DF,Burnley,29,1990,8,7,637,7.1,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,0,15,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches,https://fbref.com/en/players/5a4280b1/Kevin-Long,5a4280b1
275,276,Shane Long,ie IRL,FW,Southampton,33,1987,11,1,210,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,10,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,https://fbref.com/en/players/9f472354/Shane-Long,9f472354
276,277,Matthew Longstaff,eng ENG,MF,Newcastle Utd,20,2000,5,4,377,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,6,2,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches,https://fbref.com/en/players/c0027d2d/Matthew-Longstaff,c0027d2d
277,278,Sean Longstaff,eng ENG,MF,Newcastle Utd,22,1997,22,15,1412,15.7,0,1,1,0,0,0,2,0,1.4,1.4,1.0,2.3,5,45,18,0.00,0.06,0.06,0.00,0.06,0.09,0.06,0.15,0.09,0.15,Matches,https://fbref.com/en/players/a2b105e0/Sean-Longstaff,a2b105e0
278,279,Ademola Lookman,ng NGA,"FW,MF",Fulham,22,1997,34,31,2747,30.5,4,4,8,4,0,1,5,0,6.3,5.5,5.2,10.7,110,110,236,0.13,0.13,0.26,0.13,0.26,0.21,0.17,0.37,0.18,0.35,Matches,https://fbref.com/en/players/7c104bb7/Ademola-Lookman,7c104bb7
279,280,Max Lowe,eng ENG,DF,Sheffield Utd,23,1997,8,7,550,6.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,10,14,32,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,https://fbref.com/en/players/7af88b33/Max-Lowe,7af88b33
280,281,Matthew Lowton,eng ENG,DF,Burnley,31,1989,34,34,3060,34.0,1,1,2,1,0,0,5,0,0.8,0.8,3.1,3.9,49,127,59,0.03,0.03,0.06,0.03,0.06,0.02,0.09,0.12,0.02,0.12,Matches,https://fbref.com/en/players/9a9c05db/Matthew-Lowton,9a9c05db
281,282,David Luiz,br BRA,DF,Arsenal,33,1987,20,17,1396,15.5,1,0,1,1,0,0,1,1,0.9,0.9,0.5,1.4,22,68,3,0.06,0.00,0.06,0.06,0.06,0.06,0.03,0.09,0.06,0.09,Matches,https://fbref.com/en/players/c0e27d1a/David-Luiz,c0e27d1a
282,283,Douglas Luiz,br BRA,MF,Aston Villa,22,1998,33,32,2781,30.9,0,2,2,0,0,0,10,1,1.2,1.2,1.6,2.8,47,131,32,0.00,0.06,0.06,0.00,0.06,0.04,0.05,0.09,0.04,0.09,Matches,https://fbref.com/en/players/6f7d826d/Douglas-Luiz,6f7d826d
283,284,John Lundstram,eng ENG,MF,Sheffield Utd,26,1994,28,23,2032,22.6,0,2,2,0,0,1,8,1,1.9,1.1,1.3,2.4,35,78,73,0.00,0.09,0.09,0.00,0.09,0.08,0.06,0.14,0.05,0.11,Matches,https://fbref.com/en/players/0df2b165/John-Lundstram,0df2b165
284,285,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,21,1998,21,13,1115,12.4,1,1,2,1,0,0,1,0,1.3,1.3,1.5,2.7,15,48,55,0.08,0.08,0.16,0.08,0.16,0.10,0.12,0.22,0.10,0.22,Matches,https://fbref.com/en/players/83d074ff/Alexis-Mac-Allister,83d074ff
285,286,James Maddison,eng ENG,MF,Leicester City,23,1996,31,24,2099,23.3,8,5,13,8,0,0,4,0,3.8,3.8,5.1,8.9,43,134,116,0.34,0.21,0.56,0.34,0.56,0.16,0.22,0.38,0.16,0.38,Matches,https://fbref.com/en/players/ee38d9c5/James-Maddison,ee38d9c5
286,287,Harry Maguire,eng ENG,DF,Manchester Utd,27,1993,34,34,3047,33.9,2,1,3,2,0,0,11,0,2.3,2.2,0.3,2.5,42,194,14,0.06,0.03,0.09,0.06,0.09,0.07,0.01,0.08,0.07,0.08,Matches,https://fbref.com/en/players/d8931174/Harry-Maguire,d8931174
287,288,Riyad Mahrez,dz ALG,FW,Manchester City,29,1991,27,23,1949,21.7,9,6,15,9,0,0,0,0,4.7,4.7,5.0,9.7,88,88,247,0.42,0.28,0.69,0.42,0.69,0.22,0.23,0.45,0.22,0.45,Matches,https://fbref.com/en/players/892d5bb1/Riyad-Mahrez,892d5bb1
288,289,Ainsley Maitland-Niles,eng ENG,"MF,DF",Arsenal,22,1997,11,5,490,5.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,12,24,21,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches,https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles,e3a5814e
289,290,Ainsley Maitland-Niles,eng ENG,MF,West Brom,22,1997,15,14,1230,13.7,0,0,0,0,0,0,2,0,0.6,0.6,0.7,1.2,25,47,52,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,Matches,https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles,e3a5814e
290,291,Josh Maja,ng NGA,FW,Fulham,21,1998,15,9,810,9.0,3,0,3,2,1,1,0,0,4.5,3.7,0.5,4.2,5,15,33,0.33,0.00,0.33,0.22,0.22,0.50,0.05,0.55,0.41,0.47,Matches,https://fbref.com/en/players/bc0bfc64/Josh-Maja,bc0bfc64
291,292,Sadio Mané,sn SEN,FW,Liverpool,28,1992,35,31,2810,31.2,11,7,18,11,0,0,3,0,14.1,14.1,7.0,21.0,142,112,366,0.35,0.22,0.58,0.35,0.58,0.45,0.22,0.67,0.45,0.67,Matches,https://fbref.com/en/players/c691bfe2/Sadio-Mane,c691bfe2
292,293,Javier Manquillo,es ESP,DF,Newcastle Utd,26,1994,13,10,825,9.2,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,13,20,29,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches,https://fbref.com/en/players/758dd7f0/Javier-Manquillo,758dd7f0
293,294,Fernando Marçal,br BRA,"DF,MF",Wolves,31,1989,13,7,623,6.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,8,23,14,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,https://fbref.com/en/players/9ae9eaea/Fernando-Marcal,9ae9eaea
294,295,Solly March,eng ENG,"DF,MF",Brighton,26,1994,21,19,1672,18.6,2,1,3,2,0,0,0,0,1.7,1.7,1.5,3.2,74,79,146,0.11,0.05,0.16,0.11,0.16,0.09,0.08,0.17,0.09,0.17,Matches,https://fbref.com/en/players/bb5fbd2b/Solly-March,bb5fbd2b
295,296,Pablo Marí,es ESP,DF,Arsenal,26,1993,10,10,900,10.0,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.3,4,21,0,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.03,Matches,https://fbref.com/en/players/aa54ec6f/Pablo-Mari,aa54ec6f
296,297,Anthony Martial,fr FRA,FW,Manchester Utd,24,1995,22,17,1480,16.4,4,3,7,4,0,0,0,1,6.5,6.5,2.0,8.5,48,46,155,0.24,0.18,0.43,0.24,0.43,0.40,0.12,0.52,0.40,0.52,Matches,https://fbref.com/en/players/8b788c01/Anthony-Martial,8b788c01
297,298,Martinelli,br BRA,FW,Arsenal,19,2001,14,7,589,6.5,2,1,3,2,0,0,0,0,3.3,3.3,1.8,5.1,23,8,62,0.31,0.15,0.46,0.31,0.46,0.50,0.27,0.78,0.50,0.78,Matches,https://fbref.com/en/players/48a5a5d6/Martinelli,48a5a5d6
298,299,Emiliano Martínez,ar ARG,GK,Aston Villa,27,1992,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/7956236f/Emiliano-Martinez,7956236f
299,300,Arthur Masuaku,cd COD,"DF,MF",West Ham,26,1993,12,12,1006,11.2,0,2,2,0,0,0,2,0,0.5,0.5,2.2,2.7,45,43,54,0.00,0.18,0.18,0.00,0.18,0.04,0.20,0.24,0.04,0.24,Matches,https://fbref.com/en/players/57df7a11/Arthur-Masuaku,57df7a11
300,301,Juan Mata,es ESP,"FW,MF",Manchester Utd,32,1988,9,6,509,5.7,1,2,3,0,1,1,0,0,1.0,0.2,0.8,1.1,13,23,32,0.18,0.35,0.53,0.00,0.35,0.18,0.15,0.33,0.04,0.19,Matches,https://fbref.com/en/players/29733c72/Juan-Mata,29733c72
301,302,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,23,1997,7,2,221,2.5,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,2,3,11,0.41,0.00,0.41,0.41,0.41,0.13,0.01,0.14,0.13,0.14,Matches,https://fbref.com/en/players/50e6dc35/Jean-Philippe-Mateta,50e6dc35
302,303,Nemanja Matić,rs SRB,MF,Manchester Utd,31,1988,20,12,1106,12.3,0,0,0,0,0,0,2,0,0.3,0.3,0.7,1.0,40,86,12,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Matches,https://fbref.com/en/players/eb7822d7/Nemanja-Matic,eb7822d7
303,304,Joël Matip,cm CMR,DF,Liverpool,28,1991,10,9,691,7.7,1,2,3,1,0,0,2,0,0.8,0.8,0.9,1.7,6,28,1,0.13,0.26,0.39,0.13,0.39,0.10,0.11,0.22,0.10,0.22,Matches,https://fbref.com/en/players/b217ef29/Joel-Matip,b217ef29
304,305,Neal Maupay,fr FRA,"FW,MF",Brighton,23,1996,33,29,2512,27.9,8,2,10,5,3,4,1,1,13.2,10.1,3.9,13.9,44,61,181,0.29,0.07,0.36,0.18,0.25,0.47,0.14,0.61,0.36,0.50,Matches,https://fbref.com/en/players/4bcf39f6/Neal-Maupay,4bcf39f6
305,306,James McArthur,sct SCO,MF,Crystal Palace,32,1987,18,17,1466,16.3,0,2,2,0,0,0,3,0,0.3,0.3,1.2,1.5,15,80,29,0.00,0.12,0.12,0.00,0.12,0.02,0.07,0.09,0.02,0.09,Matches,https://fbref.com/en/players/cee31595/James-McArthur,cee31595
306,307,Oliver McBurnie,sct SCO,FW,Sheffield Utd,24,1996,23,12,1324,14.7,1,0,1,1,0,0,2,0,3.9,3.9,1.1,5.0,14,44,58,0.07,0.00,0.07,0.07,0.07,0.26,0.07,0.34,0.26,0.34,Matches,https://fbref.com/en/players/78b8ac63/Oliver-McBurnie,78b8ac63
307,308,Alex McCarthy,eng ENG,GK,Southampton,30,1989,30,30,2700,30.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/36c2ca73/Alex-McCarthy,36c2ca73
308,309,James McCarthy,ie IRL,MF,Crystal Palace,29,1990,16,10,821,9.1,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,1,28,4,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.04,Matches,https://fbref.com/en/players/64b08de7/James-McCarthy,64b08de7
309,310,John McGinn,sct SCO,MF,Aston Villa,25,1994,37,37,3330,37.0,3,5,8,3,0,0,12,0,2.5,2.5,3.6,6.1,33,221,79,0.08,0.14,0.22,0.08,0.22,0.07,0.10,0.17,0.07,0.17,Matches,https://fbref.com/en/players/90f91999/John-McGinn,90f91999
310,311,David McGoldrick,ie IRL,"FW,MF",Sheffield Utd,32,1987,35,28,2397,26.6,8,1,9,8,0,0,7,0,6.9,6.9,1.1,8.0,42,94,162,0.30,0.04,0.34,0.30,0.34,0.26,0.04,0.30,0.26,0.30,Matches,https://fbref.com/en/players/dbe56a33/David-McGoldrick,dbe56a33
311,312,Dwight McNeil,eng ENG,MF,Burnley,20,1999,36,34,3069,34.1,2,5,7,2,0,0,1,0,1.1,1.1,6.2,7.2,102,101,102,0.06,0.15,0.21,0.06,0.21,0.03,0.18,0.21,0.03,0.21,Matches,https://fbref.com/en/players/fc15fb84/Dwight-McNeil,fc15fb84
312,313,Scott McTominay,sct SCO,MF,Manchester Utd,23,1996,32,24,2129,23.7,4,1,5,4,0,0,3,0,2.1,2.1,1.7,3.8,57,118,26,0.17,0.04,0.21,0.17,0.21,0.09,0.07,0.16,0.09,0.16,Matches,https://fbref.com/en/players/d93c2511/Scott-McTominay,d93c2511
313,314,Ben Mee,eng ENG,DF,Burnley,30,1989,30,30,2693,29.9,2,0,2,2,0,0,3,0,2.3,2.3,0.3,2.6,0,54,3,0.07,0.00,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09,Matches,https://fbref.com/en/players/8df7a2fb/Ben-Mee,8df7a2fb
314,315,Hannibal Mejbri,tn TUN,MF,Manchester Utd,17,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/ca22ccb0/Hannibal-Mejbri,ca22ccb0
315,316,Benjamin Mendy,fr FRA,DF,Manchester City,26,1994,13,11,953,10.6,2,1,3,2,0,0,2,0,0.3,0.3,0.2,0.6,13,29,74,0.19,0.09,0.28,0.19,0.28,0.03,0.02,0.06,0.03,0.06,Matches,https://fbref.com/en/players/5271c8f1/Benjamin-Mendy,5271c8f1
316,317,Edouard Mendy,sn SEN,GK,Chelsea,28,1992,31,31,2745,30.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/33887998/Edouard-Mendy,33887998
317,318,Nampalys Mendy,sn SEN,MF,Leicester City,28,1992,23,15,1459,16.2,0,1,1,0,0,0,5,0,0.1,0.1,0.2,0.2,16,66,3,0.00,0.06,0.06,0.00,0.06,0.00,0.01,0.01,0.00,0.01,Matches,https://fbref.com/en/players/1598599e/Nampalys-Mendy,1598599e
318,319,Illan Meslier,fr FRA,GK,Leeds United,20,2000,35,35,3150,35.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/6b625ac2/Illan-Meslier,6b625ac2
319,320,Luka Milivojević,rs SRB,MF,Crystal Palace,29,1991,31,27,2359,26.2,1,1,2,0,1,2,8,1,2.4,0.8,1.7,2.5,12,120,11,0.04,0.04,0.08,0.00,0.04,0.09,0.07,0.16,0.03,0.10,Matches,https://fbref.com/en/players/2ce2508a/Luka-Milivojevic,2ce2508a
320,321,James Milner,eng ENG,"MF,DF",Liverpool,34,1986,26,11,1070,11.9,0,1,1,0,0,0,3,0,0.4,0.4,0.8,1.2,21,100,51,0.00,0.08,0.08,0.00,0.08,0.03,0.07,0.10,0.03,0.10,Matches,https://fbref.com/en/players/2f90f6b8/James-Milner,2f90f6b8
321,322,Yerry Mina,co COL,DF,Everton,25,1994,24,23,1937,21.5,2,0,2,2,0,0,2,0,1.6,1.6,0.0,1.6,9,48,2,0.09,0.00,0.09,0.09,0.09,0.07,0.00,0.08,0.07,0.08,Matches,https://fbref.com/en/players/6d5701f2/Yerry-Mina,6d5701f2
322,323,Takumi Minamino,jp JPN,MF,Southampton,25,1995,10,9,711,7.9,2,0,2,2,0,0,1,0,1.5,1.5,0.5,2.0,19,15,42,0.25,0.00,0.25,0.25,0.25,0.18,0.06,0.25,0.18,0.25,Matches,https://fbref.com/en/players/f833a830/Takumi-Minamino,f833a830
323,324,Takumi Minamino,jp JPN,"MF,FW",Liverpool,25,1995,9,2,293,3.3,1,0,1,1,0,0,0,0,1.1,1.1,0.0,1.1,3,8,16,0.31,0.00,0.31,0.31,0.31,0.34,0.00,0.34,0.34,0.34,Matches,https://fbref.com/en/players/f833a830/Takumi-Minamino,f833a830
324,325,Tyrone Mings,eng ENG,DF,Aston Villa,27,1993,36,36,3194,35.5,2,2,4,2,0,0,6,1,1.9,1.9,0.4,2.4,12,104,5,0.06,0.06,0.11,0.06,0.11,0.05,0.01,0.07,0.05,0.07,Matches,https://fbref.com/en/players/8397a50c/Tyrone-Mings,8397a50c
325,326,Tyrick Mitchell,eng ENG,DF,Crystal Palace,20,1999,19,19,1710,19.0,1,1,2,1,0,0,1,0,0.8,0.8,0.2,1.1,15,77,30,0.05,0.05,0.11,0.05,0.11,0.04,0.01,0.06,0.04,0.06,Matches,https://fbref.com/en/players/5cbd1eb0/Tyrick-Mitchell,5cbd1eb0
326,327,Aleksandar Mitrović,rs SRB,FW,Fulham,25,1994,27,13,1402,15.6,3,3,6,2,1,2,3,0,6.2,4.6,2.7,7.3,10,27,88,0.19,0.19,0.39,0.13,0.32,0.40,0.18,0.57,0.29,0.47,Matches,https://fbref.com/en/players/3925dbd6/Aleksandar-Mitrovic,3925dbd6
327,328,Jakub Moder,pl POL,"DF,MF",Brighton,21,1999,12,7,647,7.2,0,0,0,0,0,0,0,0,0.8,0.8,0.2,0.9,21,30,50,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13,Matches,https://fbref.com/en/players/f230bc30/Jakub-Moder,f230bc30
328,329,Jayson Molumby,ie IRL,MF,Brighton,20,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/c908a1bc/Jayson-Molumby,c908a1bc
329,330,Wesley Moraes,br BRA,FW,Aston Villa,23,1996,3,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.23,0.23,0.23,Matches,https://fbref.com/en/players/bfae110f/Wesley-Moraes,bfae110f
330,331,Wes Morgan,jm JAM,DF,Leicester City,36,1984,3,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/80c31c97/Wes-Morgan,80c31c97
331,332,Mason Mount,eng ENG,MF,Chelsea,21,1999,36,32,2890,32.1,6,5,11,5,1,1,2,0,6.3,5.5,8.2,13.7,131,233,225,0.19,0.16,0.34,0.16,0.31,0.20,0.26,0.45,0.17,0.43,Matches,https://fbref.com/en/players/9674002f/Mason-Mount,9674002f
332,333,Lucas Moura,br BRA,"FW,MF",Tottenham,27,1992,30,14,1411,15.7,3,4,7,3,0,0,1,0,1.9,1.9,2.0,3.9,43,46,78,0.19,0.26,0.45,0.19,0.45,0.12,0.13,0.25,0.12,0.25,Matches,https://fbref.com/en/players/2b622f01/Lucas-Moura,2b622f01
333,334,Lys Mousset,fr FRA,"FW,MF",Sheffield Utd,24,1996,11,2,296,3.3,0,0,0,0,0,0,0,0,1.0,1.0,0.3,1.3,3,3,16,0.00,0.00,0.00,0.00,0.00,0.29,0.10,0.39,0.29,0.39,Matches,https://fbref.com/en/players/d9cfca3d/Lys-Mousset,d9cfca3d
334,335,João Moutinho,pt POR,MF,Wolves,33,1986,33,28,2528,28.1,1,1,2,1,0,0,5,1,0.6,0.6,2.4,3.1,32,169,37,0.04,0.04,0.07,0.04,0.07,0.02,0.09,0.11,0.02,0.11,Matches,https://fbref.com/en/players/f5a00fa4/Joao-Moutinho,f5a00fa4
335,336,Joel Mumbongo,se SWE,FW,Burnley,21,1999,4,0,40,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/f8e588df/Joel-Mumbongo,f8e588df
